id,word,variant,homonym_num,part_of_speech,ru_definition
28059,сыган,,0,noun,"дети, потомки кровных родственников (например, дети или внуки родных братьев или сестёр отца или матери по отношению друг к другу: младшие по возрасту называются сыган, а старшие по отношению к младшим – старший брат, дядя, сестра)"
28060,сыганныы,,0,adv,"кровными родственниками (быть, стать)"
28061,сыганчар,,0,noun,"троюродные братья или сёстры, внук или внучка дяди, брата, младшего родного брата, младшей или старшей сестры"
28062,сыгынаал,,0,noun,"сигнал (например, звуковой, световой и тому подобное)"
28063,сыгынааллаа,,0,verb,"дать сигнал, сигналить"
28064,сыгынах,,0,noun,"корень дерева, вывороченный с землёй, бурелом"
28065,сыгынньаҕын,,0,adv,"без верхней одежды, голышом"
28066,сыгынньах,,0,adj,"нагой, голый"
28067,сыгынньахтаа,,0,verb,раздевать кого-либо
28074,сыгынньахтыы,,0,adv,"голышом, нагишом"
28075,сыҕай,,1,verb,"отодвинуть, сдвинуть, что-либо с места, придвинуть что-либо к чему-либо"
28076,сыҕай,,2,verb,"упрекать кого-либо, попрекать кого-либо чем-либо, колоть глаза кому-либо чем-либо"
28082,сыҕайыс,,0,verb,"валить друг на друга что-либо (например, вину)"
28086,сыҕарый,,0,verb,"переместиться в какую-либо сторону, отодвинуться, подвинуться"
28090,сыҕарым,,0,adj,"последний, из оставшихся"
28091,сыҕарымын,,0,adv,"в конце концов, напоследок, под конец"
28106,сыҕарыччы,,0,adv,"придвигая к кому-, чему-либо или отодвигая от кого-, чего-либо (толкнуть или двинуть кого-, что-либо)"
28107,сыҕаччы,,0,adv,"так, чтобы сбилось, так, чтобы сдвинулось"
28108,сыдьаай,,1,verb,"светить ярко, сиять, освещать, согревать теплом"
28109,сыдьаай,,2,noun,сияние (обычно в темноте)
28113,сыдьаайдан,,0,verb,"быть озарённым, осиянным"
28116,сыдьаан,,1,noun,"потомство, потомок"
28119,сыйбаар,,0,verb,"делать что-либо не спеша, не торопясь, происходить в медленном темпе, постепенно"
28127,сыймаарыччы,,0,adv,"спокойно, неторопливо"
28129,сыккыраа,,0,verb,"течь очень тихо, едва струиться (например, о воде, дыме и тому подобное)"
28131,сыккырас,,2,adj,"текущий очень слабо, едва-едва, струящийся еле-еле (например, о речке)"
28133,сыккыраччы,,0,adv,"слабо, едва, еле-еле (например, течь)"
28136,сыккыс,,0,noun,ручеёк
28137,сыккыстаа,,0,verb,"течь маленькой тонкой струйкой, струиться"
28139,сыккыстыы,,0,adv,"медленно, едва, кое-как (например, течь, гореть)"
28143,сыкырдаа,,0,verb,"идти, шагать устало, медленно, еле волоча ноги"
